Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
SH.STA.MALN.ZS,CC BY-4.0,"Prevalence of underweight, weight for age (% of children under 5)",Prevalence of underweight children is the percentage of children under age 5 whose weight for age is more than two standard deviations below the median for the international reference population ages 0-59 months. The data are based on the WHO's 2006 Child Growth Standards.,"UNICEF, WHO, World Bank: Joint child Malnutrition Estimates (JME). Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology., UN Children's Fund (UNICEF), note: Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology;
World Health Organization (WHO), note: Joint child Malnutrition Estimates (JME); Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology;
World Bank (WB), note: Joint child Malnutrition Estimates (JME); Aggregation is based on UNICEF, WHO, and the World Bank harmonized dataset (adjusted, comparable data) and methodology",Health: Nutrition,WB_WDI,Percentage,Annual,1983-2024,Linear mixed-effect model estimates,"Methodology: Survey estimates are based on standardized methodology using the WHO Child Growth Standards as described elsewhere.
Statistical concept(s): Child underweight belongs to a set of indicators whose purpose is to measure nutritional imbalance and malnutrition resulting in undernutrition (assessed by underweight, stunting and wasting) and overweight.",Child growth is an internationally accepted outcome reflecting child nutritional status.,"Survey estimates come with levels of uncertainty due to both sampling error and non-sampling error (e.g., measurement technical error, recording error etc.,). None of the two sources of errors have been fully taken into account for deriving estimates neither at country nor at regional or worldwide levels.",,"Undernourished children have lower resistance to infection and are more likely to die from common childhood ailments such as diarrheal diseases and respiratory infections. Frequent illness saps the nutritional status of those who survive, locking them into a vicious cycle of recurring sickness and faltering growth (UNICEF). Estimates are from national survey data. Being even mildly underweight increases the risk of death and inhibits cognitive development in children. And it perpetuates the problem across generations, as malnourished women are more likely to have low-birth-weight babies. Stunting, or being below median height for age, is often used as a proxy for multifaceted deprivation and as an indicator of long-term changes in malnutrition.",https://datacatalog.worldbank.org/public-licenses#cc-by
SH.IMM.MEAS,CC BY-4.0,"Immunization, measles (% of children ages 12-23 months)","Child immunization, measles, measures the percentage of children ages 12-23 months who received the measles vaccination before 12 months or at any time before the survey. A child is considered adequately immunized against measles after receiving one dose of vaccine.","World Health Organization (WHO), uri: http://www.who.int/immunization/monitoring_surveillance/en/;
UN Children's Fund (UNICEF), uri: https://data.unicef.org/topic/child-health/immunization/",Health: Disease prevention,WB_WDI,Percentage,Annual,1980-2024,Weighted average,"Methodology: The data shown here are based on an assessment of national immunization coverage rates by the WHO and UNICEF. The assessment considered both administrative data from service providers and household survey data on children's immunization histories. Based on the data available, consideration of potential biases, and contributions of local experts, the most likely true level of immunization coverage was determined for each year. Notes on regional and global aggregates: When the vaccine is not introduced in a national immunization schedule, the missing value is assumed zero (or close to zero) in the relevant groups' averages.
Statistical concept(s): Governments in developing countries usually finance immunization against measles and diphtheria, pertussis (whooping cough), and tetanus (DTP) as part of the basic public health package.","Immunization is one of the most cost-effective public health interventions, and is an essential component for reducing under-five mortality. Immunization coverage estimates are used to monitor coverage of immunization services and to guide disease eradication and elimination efforts.",In many developing countries a lack of precise information on the size of the cohort of one-year-old children makes immunization coverage difficult to estimate from program statistics.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.CMPT.ZS,CC BY-4.0,"Primary completion rate, total (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Outcomes,WB_WDI,% of relevant age group,Annual,1970-2024,Weighted average,"Methodology: Primary completion rate is calculated by dividing the number of new entrants (enrollment minus repeaters) in the last grade of primary education, regardless of age, by the population at the entrance age for the last grade of primary education and multiplying by 100. 



















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.



















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): The indicator represents the influence of policies regarding entry and progress through the initial stages of primary or lower secondary education on the completion of the terminal grade at the respective level. The presumption is that students who enroll in the final grade for the first time will successfully finish that grade, thereby completing the designated level of education.","Primary education lays the groundwork for acquiring essential literacy and numeracy skills, setting the stage for a robust learning journey and fostering overall personal and social growth.  SDG target 4.1 aims to ensure that all children complete free, equitable, and quality primary education.  This indicator holds significant relevance for policy-makers dedicated to enhancing children's educational access and engagement. It gauges the capacity of the education system to support a group of students from their expected entry age to the completion of all grades of primary education.","The data do not account for students who drop out during the final year of primary education. Therefore, this rate serves as a proxy and should be considered an upper estimate of the actual primary completion rate.







 











There are many reasons why the primary completion rate can exceed 100 percent. The numerator may include late entrants and overage children who have repeated one or more grades of primary education as well as children who entered school early, while the denominator is the number of children at the entrance age for the last grade of primary education.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.PRM.ENRR,CC BY-4.0,"School enrollment, primary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,% of population in the 5-year age group immediately following preprimary education,Annual,1970-2024,Weighted average,"Methodology: Gross enrollment ratio for primary school is calculated by dividing the number of students enrolled in primary education regardless of age by the population of the age group which officially corresponds to primary education, and multiplying by 100. 

















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): Gross enrollment ratios indicate the capacity of each level of the education system, but a high ratio may reflect a substantial number of overage children enrolled in each grade because of repetition or late entry rather than a successful education system.","Primary education is fundamental to future educational success and opens pathways for continued advancement. This indicator measures the overall rate of participation in primary education, signifying the education system's ability to enroll students within a specific age cohort.","Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.SEC.ENRR,CC BY-4.0,"School enrollment, secondary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","Data API, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://databrowser.uis.unesco.org/resources, note: The data are obtained through the UIS API.  Detailed documentation is available at: https://api.uis.unesco.org/api/public/documentation/, publisher: UNESCO Institute for Statistics (UIS), type: Bulk file (csv), date accessed: 2025-09-22, date published: 2025-09",Education: Participation,WB_WDI,% of population in the 5-year age group immediately following primary education,Annual,1970-2024,Weighted average,"Methodology: Gross enrollment ratio for secondary school is calculated by dividing the number of students enrolled in secondary education regardless of age by the population of the age group which officially corresponds to secondary education, and multiplying by 100. 

















Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. Population data are drawn from the United Nations Population Division. Using a single source for population data standardizes definitions, estimations, and interpolation methods, ensuring a consistent methodology across countries and minimizing potential enumeration problems in national censuses.

















The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).
Statistical concept(s): Gross enrollment ratios indicate the capacity of each level of the education system, but a high ratio may reflect a substantial number of overage children enrolled in each grade because of repetition or late entry rather than a successful education system.","Secondary education acts as a critical intermediary that not only builds upon the foundational knowledge acquired in primary education but also equips students for various pathways, including immediate entry into the workforce, further education in postsecondary non-tertiary institutions, or advancement to higher education. This indicator assesses the aggregate participation rate in secondary education, reflecting the education system's capacity to enroll students within a designated age group.","Enrollment indicators are based on annual school surveys, but do not necessarily reflect actual attendance or dropout rates during the year. Also, the length of education differs across countries and can influence enrollment rates, although the International Standard Classification of Education (ISCED) tries to minimize the difference. For example, a shorter duration for primary education tends to increase the rate; a longer one to decrease it (in part because older children are more at risk of dropping out). Moreover, age at enrollment may be inaccurately estimated or misstated, especially in communities where registration of births is not strictly enforced.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SE.ENR.PRSC.FM.ZS,CC BY-4.0,"School enrollment, primary and secondary (gross), gender parity index (GPI)",Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.,"Stat Bulk Data Download Service, UN Educational, Scientific and Cultural Organization (UNESCO), uri: https://uis.unesco.org/bdds, publisher: UNESCO Institute for Statistics (UIS)",Education: Participation,WB_WDI,,Annual,1970-2022,Weighted average,"Methodology: This indicator is calculated by dividing female gross enrollment ratio in primary and secondary education by male gross enrollment ratio in primary and secondary education. 

Data on education are collected by the UNESCO Institute for Statistics from official responses to its annual education survey. All the data are mapped to the International Standard Classification of Education (ISCED) to ensure the comparability of education programs at the international level. The current version was formally adopted by UNESCO Member States in 2011. 

The reference years reflect the school year for which the data are presented. In some countries the school year spans two calendar years (for example, from September 2010 to June 2011); in these cases the reference year refers to the year in which the school year ended (2011 in the example).",The Gender Parity Index (GPI) indicates parity between girls and boys. A GPI of less than 1 suggests girls are more disadvantaged than boys in learning opportunities and a GPI of greater than 1 suggests the other way around. Eliminating gender disparities in education would help increase the status and capabilities of women.,,,,https://datacatalog.worldbank.org/public-licenses#cc-by
SH.DYN.AIDS.ZS,CC BY-4.0,"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of HIV refers to the percentage of people ages 15-49 who are infected with HIV.,"UNAIDS estimates, Joint United Nations Programme on HIV/AIDS (UNAIDS), uri: https://aidsinfo.unaids.org/, publisher: UNAIDS, date accessed: 2025-08-27, date published: 2025-07",Health: Risk factors,WB_WDI,Percentage,Annual,1990-2024,Weighted average,"Methodology: UNAIDS produces annual HIV/AIDS-related indicators using a common modelling framework (Spectrum). The model integrates country-reported data on HIV surveillance, antiretroviral therapy (ART) coverage, demographic information, and established patterns of HIV transmission, disease progression, and survival. Because many countries lack complete case reporting or cause-of-death data, these figures are modelled estimates and include uncertainty ranges. UNAIDS updates the estimates each year as new data and methods become available, ensuring internal consistency across all HIV/AIDS-related indicators. Reference: Annex 1 Methods for deriving UNAIDS HIV estimates — 2025 Global AIDS Update — AIDS, Crisis and the Power to Transform: https://www.unaids.org/sites/default/files/2025-08/JC3153_GAU25_report_annex1_en.pdf
Statistical concept(s): HIV prevalence rates reflect the rate of HIV infection in each country's population. Low national prevalence rates can be misleading, however. They often disguise epidemics that are initially concentrated in certain localities or population groups and threaten to spill over into the wider population. In many developing countries most new infections occur in young adults, with young women especially vulnerable.","Despite the existence of effective medications and treatment, HIV/AIDS is still a leading cause of death and public health threat in the world.  Low and middle income countries continue to bear a disproportionate share of the global burden of HIV/AIDS.",The limited availability of data on health status is a major constraint in assessing the health situation in developing countries. Surveillance data are lacking for many major public health concerns. Estimates of prevalence and incidence are available for some diseases but are often unreliable and incomplete. National health authorities differ widely in capacity and willingness to collect or report information.,,,https://datacatalog.worldbank.org/public-licenses#cc-by
AG.LND.FRST.K2,CC BY-4.0,Forest area (sq. km),"Forest area is land under natural or planted stands of trees of at least 5 meters in situ, whether productive or not, and excludes tree stands in agricultural production systems (for example, in fruit plantations and agroforestry systems) and trees in urban parks and gardens.","FAOSTAT, Food and Agriculture Organization of the United Nations (FAO), uri: https://www.fao.org/faostat/en/#data/RL, publisher: Food and Agriculture Organization of the United Nations (FAO)",Environment: Land use,WB_WDI,square kilometers,Annual,1990-2023,Sum,"Methodology: Forest is determined both by the presence of trees and the absence of other predominant land uses. The trees should reach a minimum height of 5 meters in situ. Areas under reforestation that have not yet reached but are expected to reach a canopy cover of 10 percent and a tree height of 5 meters are included, as are temporarily unstocked areas, resulting from human intervention or natural causes, which are expected to regenerate.

















FAO provides detail information on forest cover, and adjusted estimates of forest cover. The current survey uses a uniform definition of forest. Although FAO provides a breakdown of forest cover between natural forest and plantation for developing countries, this indictor data does not reflect that breakdown. Thus the deforestation data may underestimate the rate at which natural forest is disappearing in some countries.
Statistical concept(s): Forest - Forests are lands of more than 0.5 hectares, with a tree canopy cover of more than 10 percent, which are not primarily under agricultural or urban land use. Forests are determined both by the presence of trees and the absence of other predominant land uses. The trees should be able to reach a minimum height of 5 meters in situ. Areas under reforestation which have yet to reach a crown density of 10 percent or tree height of 5 m are included, as are temporarily unstocked areas, resulting from human intervention or natural causes, that are expected to regenerate. The term specifically includes: forest nurseries and seed orchards that constitute an integral part of the forest; forest roads, firebreaks and other small open areas; forest in national parks, nature reserves and other protected areas such as those of specific scientific, historical, cultural or spiritual interest; windbreaks and shelterbelts of trees with an area of more than 0.5 ha and width of more than 20 m; plantations primarily used for forestry purposes, including rubberwood plantations and cork oak stands. The term specifically excludes trees planted primarily for agricultural production, for example in fruit plantations and agroforestry systems.","As threats to biodiversity mount, the international community is increasingly focusing on conserving diversity. Deforestation is a major cause of loss of biodiversity, and habitat conservation is vital for stemming this loss. Conservation efforts have focused on protecting areas of high biodiversity.

















On a global average, more than one-third of all forest is primary forest, i.e. forest of native species where there are no clearly visible indications of human activities and the ecological processes have not been significantly disturbed. Primary forests, in particular tropical moist forests, include the most species-rich, diverse terrestrial ecosystems. The decrease of primary forest area, 0.4 percent over a ten-year period, is largely due to reclassification of primary forest to "other naturally regenerated forest" because of selective logging and other human interventions.

















National parks, game reserves, wilderness areas and other legally established protected areas cover more than 10 percent of the total forest area in most countries and regions. FAO estimates that around 10 million people are employed in forest management and conservation - but many more are directly dependent on forests for their livelihoods. Also, 80 about percent of the world's forests are publicly owned, but ownership and management of forests by communities, individuals and private companies is on the rise.

















Close to 1.2 billion hectares of forest are managed primarily for the production of wood and non-wood forest products. An additional 25 percent of forest area is designated for multiple uses - in most cases including the production of wood and non-wood forest products. The area designated primarily for productive purposes has decreased by more than 50 million hectares since 1990 as forests have been designated for other purposes.","The Food and Agricultural Organization (FAO) has been collecting and analyzing data on forest area since 1946. This is done at intervals of 5-10 years as part of the Global Forest Resources Assessment (FRA). FAO reports data for 229 countries and territories; for the remaining 56 small island states and territories where no information is provided, a report is prepared by FAO using existing information and a literature search. The data are aggregated at sub-regional, regional and global levels by the FRA team at FAO, and estimates are produced by straight summation.















The lag between the reference year and the actual production of data series as well as the frequency of data production varies between countries. Deforested areas do not include areas logged but intended for regeneration or areas degraded by fuelwood gathering, acid precipitation, or forest fires. Negative numbers indicate an increase in forest area.















Data includes areas with bamboo and palms; forest roads, firebreaks and other small open areas; forest in national parks, nature reserves and other protected areas such as those of specific scientific, historical, cultural or spiritual interest; windbreaks, shelterbelts and corridors of trees with an area of more than 0.5 hectares and width of more than 20 meters; plantations primarily used for forestry or protective purposes, such as rubber-wood plantations and cork oak stands. Data excludes tree stands in agricultural production systems, such as fruit plantations and agroforestry systems. Forest area also excludes trees in urban parks and gardens. The proportion of forest area to total land area is calculated and changes in the proportion are computed to identify trends.",,The world and regional aggregate series do not include data from countries that no longer exist.,https://datacatalog.worldbank.org/public-licenses#cc-by
ER.PTD.TOTL.ZS,CC BY-4.0,Terrestrial and marine protected areas (% of total territorial area),"Terrestrial protected areas are totally or partially protected areas of at least 1,000 hectares that are designated by national authorities as scientific reserves with limited public access, national parks, natural monuments, nature reserves or wildlife sanctuaries, protected landscapes, and areas managed mainly for sustainable use. Marine protected areas are areas of intertidal or subtidal terrain--and overlying water and associated flora and fauna and historical and cultural features--that have been reserved by law or other effective means to protect part or all of the enclosed environment. Sites protected under local or provincial law are excluded.","Protected Planet: The World Database on Protected Areas (WDPA) and World Database on Other Effective Area-based Conservation Measures (WD-OECM), UN Environment Programme World Conservation Monitoring Centre (UNEP-WCMC), uri: https://www.protectedplanet.net/en, publisher: Protected Planet, date accessed: 20240516, date published: 202405;
International Union for Conservation of Nature (IUCN), uri: https://www.protectedplanet.net/en, publisher: Protected Planet, date accessed: 20240516",Environment: Biodiversity & protected areas,WB_WDI,% (share) of total territorial area,Annual,2013-2024,Weighted average,"Methodology: This indicator is calculated using all the nationally designated protected areas recorded in the World Database on Protected Areas (WDPA) whose location and extent is known. The WDPA database is stored within a Geographic Information System (GIS) that stores information about protected areas such as their name, type and date of designation, documented area, geographic location (point) and/or boundary (polygon).



















A GIS analysis is used to calculate terrestrial and marine protection. For this a global protected area layer is created by combining the polygons and points recorded in the WDPA. Circular buffers are created around points based on the known extent of protected areas for which no polygon is available. Annual protected area layers are created by dissolving the global protected area layer by the known year of establishment of protected areas recorded in the WDPA. The annual protected area layers are overlaid with country/territory boundaries, coastlines and buffered coastlines (delineating the territorial waters) to obtain the absolute coverage (in square kilometers) of protected areas by country/territory per year from 1990 to present. The total area of a country's/territory's terrestrial protected areas and marine protected areas in territorial waters is divided by the total area of its land areas (including inland waters) and territorial waters to obtain the relative coverage (percentage) of protected areas.
Statistical concept(s):","The International Union for Conservation of Nature (IUCN) defines a protected area as "a clearly defined geographical space, recognized, dedicated and managed, through legal or other effective means, to achieve the long-term conservation of nature with associated ecosystem services and cultural values."



















Terrestrial protected areas are totally or partially protected areas of at least 1,000 hectares that are designated by national authorities as scientific reserves with limited public access, national parks, natural monuments, nature reserves or wildlife sanctuaries, protected landscapes, and areas managed mainly for sustainable use.



















Marine protected areas are areas of intertidal or subtidal terrain - and overlying water and associated flora and fauna and historical and cultural features - that have been reserved by law or other effective means to protect part or the entire enclosed environment. Sites protected under local or provincial law are excluded.



















As threats to biodiversity mount, the international community is increasingly focusing on conserving diversity. Deforestation is a major cause of loss of biodiversity, and habitat conservation is vital for stemming this loss. Conservation efforts have focused on protecting areas of high biodiversity. Increasing the proportion of terrestrial and marine areas protected helps defend vulnerable plant and animal species and safeguard biodiversity.









 









Protected areas remain the fundamental building blocks of virtually all national and international conservation strategies, supported by governments and international institutions. They provide the core of efforts to protect the world's threatened species and are increasingly recognized as essential providers of ecosystem services and biological resources. Some sites are owned and managed by governments, others by private individuals, companies, communities and faith groups.



















The Sustainable Development Goals (SDGs) address concerns common to all economies. In recognition of the vulnerability of animal and plant species, SDGs include targets 14 and 15 to highlight the importance of marine and terrestorial protected areas. Increasing the proportion of terrestrial and marine areas protected helps defend vulnerable plant and animal species and safeguard biodiversity.","The data source for this indicator is the World Database on Protected Areas (WDPA), the most comprehensive global dataset on marine and terrestrial protected areas available. 

















The extent to which the land areas, including inland waters, and territorial waters of a country/territory are protected is useful for planning purpose to protect biodiversity. However, it is neither an indication of how well managed the terrestrial and marine protected areas are, nor confirmation that protection measures are effectively enforced. Further, the indicator does not provide information on non-designated or internationally designated protected areas that may also be important for conserving biodiversity. There are known data and knowledge gaps for some countries/regions due to difficulties in reporting national protected area data to the WDPA and/or determining whether a site conforms to the IUCN definition of a protected area.

















Gaps and/or time lags in reporting national protected area data to the WDPA can however result in discrepancies, which are resolved in communication with data providers. The World Conservation Monitoring Centre (WCMC) compiles data on protected areas, numbers of certain species, and numbers of those species under threat from various sources. Because of differences in definitions, reporting practices, and reporting periods, cross-country comparability is limited.

















Due to variations in consistency and methods of collection, data quality is highly variable across countries. Some countries update their information more frequently than others, some have more accurate data on extent of coverage, and many underreport the number or extent of protected areas.",,Restricted use: Please contact the Protected Planet for third-party use of these data.,https://datacatalog.worldbank.org/public-licenses#cc-by
ER.H2O.FWTL.ZS,CC BY-4.0,"Annual freshwater withdrawals, total (% of internal resources)","Annual freshwater withdrawals refer to total water withdrawals, not counting evaporation losses from storage basins. Withdrawals also include water from desalination plants in countries where they are a significant source. Withdrawals can exceed 100 percent of total renewable resources where extraction from nonrenewable aquifers or desalination plants is considerable or where there is significant water reuse. Withdrawals for agriculture and industry are total withdrawals for irrigation and livestock production and for direct industrial use (including withdrawals for cooling thermoelectric plants). Withdrawals for domestic uses include drinking water, municipal use or supply, and use for public services, commercial establishments, and homes. Data are for the most recent year available for 1987-2002.","AQUASTAT - FAO's Global Information System on Water and Agriculture, Food and Agriculture Organization of the United Nations (FAO), uri: https://data.apps.fao.org/aquastat/, publisher: Food and Agriculture Organization of the United Nations (FAO), date accessed: 20240529",Environment: Freshwater,WB_WDI,% (share) of internal resources,Annual,1962-2022,Weighted average,"Methodology: Annual freshwater withdrawals are total water withdrawals, not counting evaporation losses from storage basins. Withdrawals also include water from desalination plants in countries where they are a significant source. Withdrawals can exceed 100 percent of total renewable resources where extraction from nonrenewable aquifers or desalination plants is considerable or where water reuse is significant. Withdrawals for agriculture and industry are total withdrawals for irrigation and livestock production and for direct industrial use (including for cooling thermoelectric plants). Withdrawals for domestic uses include drinking water, municipal use or supply, and use for public services, commercial establishments, and homes.
Statistical concept(s):","While some countries have an abundant supply of fresh water, others do not have as much. UN estimates that many areas of the world are already experiencing stress on water availability. Due to the accelerated pace of population growth and an increase in the amount of water a single person uses, it is expected that this situation will continue to get worse. The ability of developing countries to make more water available for domestic, agricultural, industrial and environmental uses will depend on better management of water resources and more cross-sectorial planning and integration. According to World Water Council, by 2020, water use is expected to increase by 40 percent, and 17 percent more water will be required for food production to meet the needs of the growing population. The three major factors causing increasing water demand over the past century are population growth, industrial development and the expansion of irrigated agriculture.



















There is now ample evidence that increased hydrologic variability and change in climate has and will continue to have a profound impact on the water sector through the hydrologic cycle, water availability, water demand, and water allocation at the global, regional, basin, and local levels. Properly managed water resources are a critical component of growth, poverty reduction and equity. The livelihoods of the poorest are critically associated with access to water services. A shortage of water in the future would be detrimental to the human population as it would affect everything from sanitation, to overall health and the production of grain.



















Freshwater use by continents is partly based on several socio-economic development factors, including population, physiography, and climatic characteristics. It is estimated that in the coming decades the most intensive growth of water withdrawal is expected to occur in Africa and South America (increasing by 1.5-1.6 times), while the smallest growth will take place in Europe and North America (1.2 times).","A common perception is that most of the available freshwater resources are visible (on the surfaces of lakes, reservoirs and rivers). However, this visible water represents only a tiny fraction of global freshwater resources, as most of it is stored in aquifers, with the largest stocks stored in solid form in the Antarctic and in Greenland's ice cap.

















The data on freshwater resources are based on estimates of runoff into rivers and recharge of groundwater. These estimates are based on different sources and refer to different years, so cross-country comparisons should be made with caution. Because the data are collected intermittently, they may hide significant variations in total renewable water resources from year to year. The data also fail to distinguish between seasonal and geographic variations in water availability within countries. Data for small countries and countries in arid and semiarid zones are less reliable than those for larger countries and countries with greater rainfall.

















Caution should also be used in comparing data on annual freshwater withdrawals, which are subject to variations in collection and estimation methods. In addition, inflows and outflows are estimated at different times and at different levels of quality and precision, requiring caution in interpreting the data, particularly for water-short countries, notably in the Middle East and North Africa.

















The data are based on surveys and estimates provided by governments to the Joint Monitoring Programme of the World Health Organization (WHO) and the United Nations Children's Fund (UNICEF). The coverage rates are based on information from service users on actual household use rather than on information from service providers, which may include nonfunctioning systems.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
SP.URB.GROW,CC BY-4.0,Urban population growth (annual %),"Annual urban population growth rate for year t is the exponential rate of growth of midyear urban population from year t-1 to t, expressed as a percentage. Urban population refers to people living in urban areas as defined by national statistical offices. It is calculated using World Bank total population estimates and urban ratios from the United Nations World Urbanization Prospects.","World Urbanization Prospects, United Nations (UN), uri: https://population.un.org/wup/, note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions, publisher: UN Population Division;
Staff estimates, World Bank (WB), note: World Bank staff estimates based on the United Nations Population Division's World Urbanization Prospects, National definitions",Environment: Density & urbanization,WB_WDI,Percentage,Annual,1961-2024,Weighted average,"Methodology: The indicator is calculated from urban population estimates. The urban population estimates are calulcated using World Bank's total population estimates and urban ratios from the United Nations World Urbanization Prospects.











The growth rate is computed using the exponential growth formula:











r = ln(pn/p0)/n, 











where r is the exponential rate of growth, ln() is the natural logarithm, pn is the end period population, p0 is the beginning period population, and n is the number of years in between. Note that this is not the geometric growth rate used to compute compound growth over discrete periods.
Statistical concept(s): Urban population refers to people living in urban areas as defined by national statistical offices. Particular caution should be used in interpreting the figures for percentage urban for different countries. Countries differ in the way they classify population as "urban" or "rural." The population of a city or metropolitan area depends on the boundaries chosen.","Explosive growth of cities globally signifies the demographic transition from rural to urban, and is associated with shifts from an agriculture-based economy to mass industry, technology, and service.











In principle, cities offer a more favorable setting for the resolution of social and environmental problems than rural areas. Cities generate jobs and income, and deliver education, health care and other services. Cities also present opportunities for social mobilization and women's empowerment.","Most countries use an urban classification related to the size or characteristics of settlements. Some define urban areas based on the presence of certain infrastructure and services. And other countries designate urban areas based on administrative arrangements. Because of national differences in the characteristics that distinguish urban from rural areas, the distinction between urban and rural population is not amenable to a single definition that would be applicable to all countries.

Estimates of the world's urban population would change significantly if China, India, and a few other populous nations were to change their definition of urban centers.

Because the estimates of city and metropolitan area are based on national definitions of what constitutes a city or metropolitan area, cross-country comparisons should be made with caution.",,,https://datacatalog.worldbank.org/public-licenses#cc-by
